Class	Length	Reads
rRNAdb-28S-rRNA_Match_Genome	42	26820.00
rRNAdb-28S-rRNA_Match_Genome	43	10450.00
rRNAdb-28S-rRNA_Match_Genome	44	19610.00
rRNAdb-28S-rRNA_Match_Genome	45	4221.00
rRNAdb-4.5S-rRNA_Match_Genome	15	8.00
rRNAdb-4.5S-rRNA_Match_Genome	16	11.00
rRNAdb-4.5S-rRNA_Match_Genome	17	6.00
rRNAdb-4.5S-rRNA_Match_Genome	18	10.00
rRNAdb-4.5S-rRNA_Match_Genome	19	7.00
rRNAdb-4.5S-rRNA_Match_Genome	20	14.00
rRNAdb-4.5S-rRNA_Match_Genome	21	11.00
rRNAdb-4.5S-rRNA_Match_Genome	22	7.00
rRNAdb-4.5S-rRNA_Match_Genome	24	11.00
rRNAdb-4.5S-rRNA_Match_Genome	25	5.00
rRNAdb-4.5S-rRNA_Match_Genome	26	7.00
rRNAdb-4.5S-rRNA_Match_Genome	27	1.00
rRNAdb-4.5S-rRNA_Match_Genome	28	8.00
rRNAdb-4.5S-rRNA_Match_Genome	29	4.00
rRNAdb-4.5S-rRNA_Match_Genome	30	13.00
rRNAdb-4.5S-rRNA_Match_Genome	31	3.00
rRNAdb-4.5S-rRNA_Match_Genome	32	6.00
rRNAdb-4.5S-rRNA_Match_Genome	33	9.00
rRNAdb-4.5S-rRNA_Match_Genome	34	3.00
rRNAdb-4.5S-rRNA_Match_Genome	35	6.00
rRNAdb-4.5S-rRNA_Match_Genome	36	1.00
rRNAdb-4.5S-rRNA_Match_Genome	37	10.00
rRNAdb-4.5S-rRNA_Match_Genome	38	13.00
rRNAdb-4.5S-rRNA_Match_Genome	39	10.00
rRNAdb-4.5S-rRNA_Match_Genome	40	4.00
rRNAdb-4.5S-rRNA_Match_Genome	41	10.00
rRNAdb-4.5S-rRNA_Match_Genome	42	5.00
rRNAdb-4.5S-rRNA_Match_Genome	43	4.00
rRNAdb-4.5S-rRNA_Match_Genome	44	2.00
rRNAdb-4.5S-rRNA_Match_Genome	45	5.00
rRNAdb-45S-rRNA_Match_Genome	15	1347.00
rRNAdb-45S-rRNA_Match_Genome	16	223.00
rRNAdb-45S-rRNA_Match_Genome	17	153.00
rRNAdb-45S-rRNA_Match_Genome	18	214.00
rRNAdb-45S-rRNA_Match_Genome	19	295.00
rRNAdb-45S-rRNA_Match_Genome	20	30.00
rRNAdb-45S-rRNA_Match_Genome	21	123.00
rRNAdb-45S-rRNA_Match_Genome	22	7.00
rRNAdb-45S-rRNA_Match_Genome	24	13.00
rRNAdb-45S-rRNA_Match_Genome	25	3.00
rRNAdb-45S-rRNA_Match_Genome	27	5.00
rRNAdb-45S-rRNA_Match_Genome	28	11.00
rRNAdb-45S-rRNA_Match_Genome	31	5.00
rRNAdb-45S-rRNA_Match_Genome	32	1.00
rRNAdb-45S-rRNA_Match_Genome	33	3.00
rRNAdb-45S-rRNA_Match_Genome	34	2.00
rRNAdb-45S-rRNA_Match_Genome	37	12.00
rRNAdb-45S-rRNA_Match_Genome	38	3.00
rRNAdb-45S-rRNA_Match_Genome	39	6.00
rRNAdb-45S-rRNA_Match_Genome	40	10.00
rRNAdb-45S-rRNA_Match_Genome	43	2.00
rRNAdb-45S-rRNA_Match_Genome	45	1.00
rRNAdb-5.8S-rRNA_Match_Genome	15	2407.00
rRNAdb-5.8S-rRNA_Match_Genome	16	1579.00
rRNAdb-5.8S-rRNA_Match_Genome	17	955.00
rRNAdb-5.8S-rRNA_Match_Genome	18	355.00
rRNAdb-5.8S-rRNA_Match_Genome	19	94.00
rRNAdb-5.8S-rRNA_Match_Genome	20	38.00
rRNAdb-5.8S-rRNA_Match_Genome	21	31.00
rRNAdb-5.8S-rRNA_Match_Genome	22	27.00
rRNAdb-5.8S-rRNA_Match_Genome	23	19.00
rRNAdb-5.8S-rRNA_Match_Genome	24	18.00
rRNAdb-5.8S-rRNA_Match_Genome	25	15.00
rRNAdb-5.8S-rRNA_Match_Genome	26	10.00
rRNAdb-5.8S-rRNA_Match_Genome	27	1.00
rRNAdb-5.8S-rRNA_Match_Genome	28	14.00
rRNAdb-5.8S-rRNA_Match_Genome	29	10.00
rRNAdb-5S-rRNA_Match_Genome	15	955.00
rRNAdb-5S-rRNA_Match_Genome	16	916.00
rRNAdb-5S-rRNA_Match_Genome	17	1109.00
rRNAdb-5S-rRNA_Match_Genome	18	1024.00
rRNAdb-5S-rRNA_Match_Genome	19	932.00
rRNAdb-5S-rRNA_Match_Genome	20	675.00
rRNAdb-5S-rRNA_Match_Genome	21	799.00
rRNAdb-5S-rRNA_Match_Genome	22	861.00
rRNAdb-5S-rRNA_Match_Genome	23	1385.00
rRNAdb-5S-rRNA_Match_Genome	24	1441.00
rRNAdb-5S-rRNA_Match_Genome	25	1473.00
rRNAdb-5S-rRNA_Match_Genome	26	878.00
rRNAdb-5S-rRNA_Match_Genome	27	854.00
rRNAdb-5S-rRNA_Match_Genome	28	458.00
rRNAdb-5S-rRNA_Match_Genome	29	570.00
rRNAdb-5S-rRNA_Match_Genome	30	347.00
rRNAdb-5S-rRNA_Match_Genome	31	234.00
rRNAdb-5S-rRNA_Match_Genome	32	552.00
rRNAdb-5S-rRNA_Match_Genome	33	332.00
rRNAdb-5S-rRNA_Match_Genome	34	697.00
rRNAdb-5S-rRNA_Match_Genome	35	758.00
rRNAdb-5S-rRNA_Match_Genome	36	1070.00
rRNAdb-5S-rRNA_Match_Genome	37	1447.00
rRNAdb-5S-rRNA_Match_Genome	38	1337.00
rRNAdb-5S-rRNA_Match_Genome	39	676.00
rRNAdb-5S-rRNA_Match_Genome	40	344.00
rRNAdb-5S-rRNA_Match_Genome	41	434.00
rRNAdb-5S-rRNA_Match_Genome	42	543.00
rRNAdb-5S-rRNA_Match_Genome	43	646.00
rRNAdb-5S-rRNA_Match_Genome	44	867.00
rRNAdb-5S-rRNA_Match_Genome	45	584.00
YRNAdb-YRNA_Match_Genome	15	20.00
YRNAdb-YRNA_Match_Genome	16	73.00
YRNAdb-YRNA_Match_Genome	17	2.00
YRNAdb-YRNA_Match_Genome	18	5.00
YRNAdb-YRNA_Match_Genome	19	5.00
YRNAdb-YRNA_Match_Genome	20	20.00
YRNAdb-YRNA_Match_Genome	21	13.00
YRNAdb-YRNA_Match_Genome	22	8.00
YRNAdb-YRNA_Match_Genome	23	18.00
YRNAdb-YRNA_Match_Genome	24	28.00
YRNAdb-YRNA_Match_Genome	25	16.00
YRNAdb-YRNA_Match_Genome	26	24.00
YRNAdb-YRNA_Match_Genome	27	100.00
YRNAdb-YRNA_Match_Genome	28	36.00
YRNAdb-YRNA_Match_Genome	29	23.00
YRNAdb-YRNA_Match_Genome	30	69.00
YRNAdb-YRNA_Match_Genome	31	18.00
YRNAdb-YRNA_Match_Genome	32	7.00
YRNAdb-YRNA_Match_Genome	33	4.00
YRNAdb-YRNA_Match_Genome	34	7.00
YRNAdb-YRNA_Match_Genome	35	5.00
YRNAdb-YRNA_Match_Genome	36	7.00
YRNAdb-YRNA_Match_Genome	37	12.00
YRNAdb-YRNA_Match_Genome	38	1.00
YRNAdb-YRNA_Match_Genome	39	9.00
YRNAdb-YRNA_Match_Genome	40	3.00
YRNAdb-YRNA_Match_Genome	42	2.00
YRNAdb-YRNA_Match_Genome	43	1.00
YRNAdb-YRNA_Match_Genome	44	3.00
YRNAdb-RNY1-YRNA_Match_Genome	15	14.00
YRNAdb-RNY1-YRNA_Match_Genome	16	66.00
YRNAdb-RNY1-YRNA_Match_Genome	18	4.00
YRNAdb-RNY1-YRNA_Match_Genome	19	3.00
YRNAdb-RNY1-YRNA_Match_Genome	20	11.00
YRNAdb-RNY1-YRNA_Match_Genome	21	5.00
YRNAdb-RNY1-YRNA_Match_Genome	22	2.00
YRNAdb-RNY1-YRNA_Match_Genome	23	14.00
YRNAdb-RNY1-YRNA_Match_Genome	24	11.00
YRNAdb-RNY1-YRNA_Match_Genome	25	9.00
YRNAdb-RNY1-YRNA_Match_Genome	26	18.00
YRNAdb-RNY1-YRNA_Match_Genome	27	92.00
YRNAdb-RNY1-YRNA_Match_Genome	28	30.00
YRNAdb-RNY1-YRNA_Match_Genome	29	17.00
YRNAdb-RNY1-YRNA_Match_Genome	30	66.00
YRNAdb-RNY1-YRNA_Match_Genome	31	18.00
YRNAdb-RNY1-YRNA_Match_Genome	32	6.00
YRNAdb-RNY1-YRNA_Match_Genome	33	3.00
YRNAdb-RNY1-YRNA_Match_Genome	34	7.00
YRNAdb-RNY1-YRNA_Match_Genome	35	5.00
YRNAdb-RNY1-YRNA_Match_Genome	36	1.00
YRNAdb-RNY1-YRNA_Match_Genome	37	7.00
YRNAdb-RNY1-YRNA_Match_Genome	38	1.00
YRNAdb-RNY1-YRNA_Match_Genome	39	9.00
YRNAdb-RNY1-YRNA_Match_Genome	40	3.00
YRNAdb-RNY1-YRNA_Match_Genome	44	3.00
YRNAdb-RNY3-YRNA_Match_Genome	15	6.00
YRNAdb-RNY3-YRNA_Match_Genome	16	7.00
YRNAdb-RNY3-YRNA_Match_Genome	17	2.00
YRNAdb-RNY3-YRNA_Match_Genome	18	1.00
YRNAdb-RNY3-YRNA_Match_Genome	19	2.00
YRNAdb-RNY3-YRNA_Match_Genome	20	9.00
YRNAdb-RNY3-YRNA_Match_Genome	21	8.00
YRNAdb-RNY3-YRNA_Match_Genome	22	6.00
YRNAdb-RNY3-YRNA_Match_Genome	23	4.00
YRNAdb-RNY3-YRNA_Match_Genome	24	17.00
YRNAdb-RNY3-YRNA_Match_Genome	25	7.00
YRNAdb-RNY3-YRNA_Match_Genome	26	6.00
YRNAdb-RNY3-YRNA_Match_Genome	27	8.00
YRNAdb-RNY3-YRNA_Match_Genome	28	6.00
YRNAdb-RNY3-YRNA_Match_Genome	29	6.00
YRNAdb-RNY3-YRNA_Match_Genome	30	3.00
YRNAdb-RNY3-YRNA_Match_Genome	32	1.00
YRNAdb-RNY3-YRNA_Match_Genome	33	1.00
YRNAdb-RNY3-YRNA_Match_Genome	36	6.00
YRNAdb-RNY3-YRNA_Match_Genome	37	5.00
YRNAdb-RNY3-YRNA_Match_Genome	42	2.00
YRNAdb-RNY3-YRNA_Match_Genome	43	1.00
rRNAdb-rRNA_Unmatch_Genome	15	71.00
rRNAdb-rRNA_Unmatch_Genome	16	298.00
rRNAdb-rRNA_Unmatch_Genome	17	5426.00
rRNAdb-rRNA_Unmatch_Genome	18	3002.00
rRNAdb-rRNA_Unmatch_Genome	19	3417.00
rRNAdb-rRNA_Unmatch_Genome	20	4311.00
rRNAdb-rRNA_Unmatch_Genome	21	8833.00
rRNAdb-rRNA_Unmatch_Genome	22	8284.00
rRNAdb-rRNA_Unmatch_Genome	23	7444.00
rRNAdb-rRNA_Unmatch_Genome	24	8697.00
rRNAdb-rRNA_Unmatch_Genome	25	3706.00
rRNAdb-rRNA_Unmatch_Genome	26	4625.00
rRNAdb-rRNA_Unmatch_Genome	27	3126.00
rRNAdb-rRNA_Unmatch_Genome	28	2729.00
rRNAdb-rRNA_Unmatch_Genome	29	2672.00
rRNAdb-rRNA_Unmatch_Genome	30	2770.00
rRNAdb-rRNA_Unmatch_Genome	31	4656.00
rRNAdb-rRNA_Unmatch_Genome	32	4338.00
rRNAdb-rRNA_Unmatch_Genome	33	5034.00
rRNAdb-rRNA_Unmatch_Genome	34	2300.00
rRNAdb-rRNA_Unmatch_Genome	35	2198.00
rRNAdb-rRNA_Unmatch_Genome	36	3859.00
rRNAdb-rRNA_Unmatch_Genome	37	2099.00
rRNAdb-rRNA_Unmatch_Genome	38	2150.00
rRNAdb-rRNA_Unmatch_Genome	39	1641.00
rRNAdb-rRNA_Unmatch_Genome	40	1958.00
rRNAdb-rRNA_Unmatch_Genome	41	2165.00
rRNAdb-rRNA_Unmatch_Genome	42	1812.00
rRNAdb-rRNA_Unmatch_Genome	43	1298.00
rRNAdb-rRNA_Unmatch_Genome	44	1439.00
rRNAdb-rRNA_Unmatch_Genome	45	1168.00
rRNAdb-12S-rRNA_Unmatch_Genome	18	11.00
rRNAdb-12S-rRNA_Unmatch_Genome	19	27.00
rRNAdb-12S-rRNA_Unmatch_Genome	20	7.00
rRNAdb-12S-rRNA_Unmatch_Genome	21	3.00
rRNAdb-12S-rRNA_Unmatch_Genome	22	1.00
rRNAdb-12S-rRNA_Unmatch_Genome	23	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	24	5.00
rRNAdb-12S-rRNA_Unmatch_Genome	25	4.00
rRNAdb-12S-rRNA_Unmatch_Genome	26	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	28	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	31	5.00
rRNAdb-12S-rRNA_Unmatch_Genome	33	3.00
rRNAdb-12S-rRNA_Unmatch_Genome	34	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	37	7.00
rRNAdb-12S-rRNA_Unmatch_Genome	38	5.00
rRNAdb-12S-rRNA_Unmatch_Genome	39	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	42	2.00
rRNAdb-18S-rRNA_Unmatch_Genome	16	1.00
rRNAdb-18S-rRNA_Unmatch_Genome	17	13.00
rRNAdb-18S-rRNA_Unmatch_Genome	18	20.00
rRNAdb-18S-rRNA_Unmatch_Genome	19	39.00
rRNAdb-18S-rRNA_Unmatch_Genome	20	63.00
rRNAdb-18S-rRNA_Unmatch_Genome	21	44.00
rRNAdb-18S-rRNA_Unmatch_Genome	22	30.00
rRNAdb-18S-rRNA_Unmatch_Genome	23	36.00
rRNAdb-18S-rRNA_Unmatch_Genome	24	42.00
rRNAdb-18S-rRNA_Unmatch_Genome	25	31.00
rRNAdb-18S-rRNA_Unmatch_Genome	26	28.00
rRNAdb-18S-rRNA_Unmatch_Genome	27	23.00
rRNAdb-18S-rRNA_Unmatch_Genome	28	44.00
rRNAdb-18S-rRNA_Unmatch_Genome	29	18.00
rRNAdb-18S-rRNA_Unmatch_Genome	30	28.00
rRNAdb-18S-rRNA_Unmatch_Genome	31	38.00
rRNAdb-18S-rRNA_Unmatch_Genome	32	52.00
rRNAdb-18S-rRNA_Unmatch_Genome	33	48.00
rRNAdb-18S-rRNA_Unmatch_Genome	34	41.00
rRNAdb-18S-rRNA_Unmatch_Genome	35	35.00
rRNAdb-18S-rRNA_Unmatch_Genome	36	124.00
rRNAdb-18S-rRNA_Unmatch_Genome	37	25.00
rRNAdb-18S-rRNA_Unmatch_Genome	38	39.00
rRNAdb-18S-rRNA_Unmatch_Genome	39	18.00
rRNAdb-18S-rRNA_Unmatch_Genome	40	77.00
rRNAdb-18S-rRNA_Unmatch_Genome	41	37.00
rRNAdb-18S-rRNA_Unmatch_Genome	42	31.00
rRNAdb-18S-rRNA_Unmatch_Genome	43	13.00
rRNAdb-18S-rRNA_Unmatch_Genome	44	15.00
rRNAdb-18S-rRNA_Unmatch_Genome	45	22.00
rRNAdb-28S-rRNA_Unmatch_Genome	15	71.00
rRNAdb-28S-rRNA_Unmatch_Genome	16	291.00
rRNAdb-28S-rRNA_Unmatch_Genome	17	5105.00
rRNAdb-28S-rRNA_Unmatch_Genome	18	2540.00
rRNAdb-28S-rRNA_Unmatch_Genome	19	2902.00
rRNAdb-28S-rRNA_Unmatch_Genome	20	3235.00
rRNAdb-28S-rRNA_Unmatch_Genome	21	8038.00
rRNAdb-28S-rRNA_Unmatch_Genome	22	7910.00
rRNAdb-28S-rRNA_Unmatch_Genome	23	6569.00
rRNAdb-28S-rRNA_Unmatch_Genome	24	8145.00
rRNAdb-28S-rRNA_Unmatch_Genome	25	3102.00
rRNAdb-28S-rRNA_Unmatch_Genome	26	3000.00
rRNAdb-28S-rRNA_Unmatch_Genome	27	2203.00
rRNAdb-28S-rRNA_Unmatch_Genome	28	2211.00
rRNAdb-28S-rRNA_Unmatch_Genome	29	1891.00
rRNAdb-28S-rRNA_Unmatch_Genome	30	1476.00
rRNAdb-28S-rRNA_Unmatch_Genome	31	2736.00
rRNAdb-28S-rRNA_Unmatch_Genome	32	1628.00
rRNAdb-28S-rRNA_Unmatch_Genome	33	1613.00
rRNAdb-28S-rRNA_Unmatch_Genome	34	1325.00
rRNAdb-28S-rRNA_Unmatch_Genome	35	1673.00
rRNAdb-28S-rRNA_Unmatch_Genome	36	2810.00
rRNAdb-28S-rRNA_Unmatch_Genome	37	1551.00
rRNAdb-28S-rRNA_Unmatch_Genome	38	1360.00
rRNAdb-28S-rRNA_Unmatch_Genome	39	1321.00
rRNAdb-28S-rRNA_Unmatch_Genome	40	1313.00
rRNAdb-28S-rRNA_Unmatch_Genome	41	1336.00
rRNAdb-28S-rRNA_Unmatch_Genome	42	1207.00
rRNAdb-28S-rRNA_Unmatch_Genome	43	868.00
rRNAdb-28S-rRNA_Unmatch_Genome	44	776.00
rRNAdb-28S-rRNA_Unmatch_Genome	45	855.00
rRNAdb-45S-rRNA_Unmatch_Genome	16	3.00
rRNAdb-45S-rRNA_Unmatch_Genome	17	13.00
